manufacturer,title,source_url,sha256,record_type
sibre,TEXU - SIBRE - Siegerland Bremsen GmbH,https://www.sibre.de/bremsen/texu/,130c073cecf571e7dd071815ac99386f247d502910289713e5fe5dd857081098,discovered page; product classification pending
sibre,TEXU - SIBRE - Siegerland Bremsen GmbH,https://www.sibre.de/ru/bremsen/texu/,926abbec2debccdd1604451b8a161e79f28666799cd1e8574f43ee6f38c0f975,discovered page; product classification pending
sibre,TEXU - SIBRE - Siegerland Bremsen GmbH,https://www.sibre.de/es/bremsen/texu/,2abba3f7ede0deadaa60c793f5161b2886a1ab5942f3cad8ba2da23aab3fb9a2,discovered page; product classification pending
sibre,TEXU - SIBRE - Siegerland Bremsen GmbH,https://www.sibre.de/fr/bremsen/texu/,f768bb333058085adaa704c7a2cb64eafe14a7ce76f54ec7612cabbdcf137b83,discovered page; product classification pending
sibre,Betriebsbremsen - SIBRE - Siegerland Bremsen GmbH,https://www.sibre.de/fr/produits/freins-de-service-mining/,485734075309425d89f9a317b3acd1ca4603c0d1033ab4afd3cba0ce638ebc44,discovered page; product classification pending
sibre,Sturmbremsen - SIBRE - Siegerland Bremsen GmbH,https://www.sibre.de/fr/produits/freins-de-rails/,3549dcfe3d9496a37ba0480ff74db4a1279a4d7eacd5994430e7faa9680bb5be,discovered page; product classification pending
sibre,Hydraulik-Aggregate - SIBRE - Siegerland Bremsen GmbH,https://www.sibre.de/bremsen/hydraulik-aggregate/,b8f9d65995a61d1a255a12f125d52ec0f7fcaaf8a428d7b44ae51bbbc04335d6,discovered page; product classification pending
sibre,Hydraulik-Aggregate - SIBRE - Siegerland Bremsen GmbH,https://www.sibre.de/ru/bremsen/hydraulik-aggregate/,2ecb04ace9b03c2d1f8b268470bcbf546f696f96f2bc3c2ac737b6e2e28e5637,discovered page; product classification pending
sibre,Hydraulik-Aggregate - SIBRE - Siegerland Bremsen GmbH,https://www.sibre.de/es/bremsen/hydraulik-aggregate/,b2a334d6a5b350073d67ae90e017e823b389a7e9d8b70528d07d45ad451dd471,discovered page; product classification pending
sibre,Hydraulik-Aggregate - SIBRE - Siegerland Bremsen GmbH,https://www.sibre.de/fr/bremsen/hydraulik-aggregate/,dd136cfaf95ff03ca6a2addb5ec570c0454d58a630d90aa1649d238162ee5cdc,discovered page; product classification pending
sibre,Sicherheitsbremsen - SIBRE - Siegerland Bremsen GmbH,https://www.sibre.de/produkte/sicherheitsbremsen/,a79099467f34d04a99f07ded9bbef6859401a85000e7d11e04a3b2df788935aa,discovered page; product classification pending
sibre,Sicherheitsbremsen - SIBRE - Siegerland Bremsen GmbH,https://www.sibre.de/ru/products/safety-brakes-mining/,a533d83f1a6ee9e932e6ca824166fbad49600239d853bfc2f6bc6840ac53f7e0,discovered page; product classification pending
sibre,Sicherheitsbremsen - SIBRE - Siegerland Bremsen GmbH,https://www.sibre.de/es/productos/frenos-de-emergencia-mining/,67333448ed9ceb961099f891373d69a0a085e6ee20c524488d944df2b7ac207f,discovered page; product classification pending
sibre,RB - SIBRE - Siegerland Bremsen GmbH,https://www.sibre.de/bremsen/rb/,66c89bf77290c99a82efda06b5dfa2755ce34f0d72a3379e2da914d26ffd5577,discovered page; product classification pending
sibre,RB - SIBRE - Siegerland Bremsen GmbH,https://www.sibre.de/ru/bremsen/rb/,a1748ef3f575d52a450dd51b8c6f0b0b76414fbc7cf0774068d4bb4ee0574064,discovered page; product classification pending
sibre,RB - SIBRE - Siegerland Bremsen GmbH,https://www.sibre.de/es/bremsen/rb/,aea5ba35a15a7ab06f594ac5976f59a267f83a9bbd847d63f2f5b94c38e5251d,discovered page; product classification pending
sibre,RB - SIBRE - Siegerland Bremsen GmbH,https://www.sibre.de/fr/bremsen/rb/,d628ccf24952a7d53ddef1cd7d36f9d43619ae258ccaf9ef76173796c8e42c91,discovered page; product classification pending
sibre,RHI - SIBRE - Siegerland Bremsen GmbH,https://www.sibre.de/bremsen/rhi/,ecb6d1b713a855cce3ec622828daaa47618994acd2b638f08f7c7f3ae15f771f,discovered page; product classification pending
stromag,Catalogs,https://www.altraliterature.com/brand/stromag/catalogs,eff6d4988b4d038d75885d696cced55ee1b17eebf78f298df251c9a23a152dc5,discovered page; product classification pending
stromag,Brochures,https://www.altraliterature.com/brand/stromag/brochures,3c03bfeea0e855cf30ae042d48a1177d5365cdf98dc1beb1270fe6bbc3acbf7d,discovered page; product classification pending
stromag,Success Stories,https://www.altraliterature.com/brand/stromag/application-profiles,fc3af2988f8a040495cd736d7f12ab17e6eb73e457c34ad91f30ca597af489b6,discovered page; product classification pending
stromag,Articles,https://www.altraliterature.com/brand/stromag/articles,d5ff2b9583eee277ea8687090f9d707a9a168addbc90ad2cc64be14ac144d47c,discovered page; product classification pending
stromag,Innovation Spotlights,https://www.altraliterature.com/brand/stromag/innovation-spotlights,517e250162119944226804c285a05e0dcf2f2c92efc93a7b273a1eb4f4daf16a,discovered page; product classification pending
stromag,Certificates,https://www.altraliterature.com/brand/stromag/certificates,e62d3545c0d05d41a6f745ee93d9030a648c94fdedaf8417f9e4827aabd86050,discovered page; product classification pending
stromag,Forms,https://www.altraliterature.com/brand/stromag/forms,18b4fc26035ecc34d5273ec171de8fa256ab4a755be306db58e1a94528915a20,discovered page; product classification pending
svendborg,Svendborg Brakes - 360° BRAKE SOLUTIONS,https://www.svendborg-brakes.com/products/,8b495e9e62d4240da834e2eb7909d7f9b2fbb787ef0624562838db27d483559c,discovered page; product classification pending
svendborg,Svendborg Brakes - 360° BRAKE SOLUTIONS,https://www.svendborg-brakes.com/,99f2d74b5a6bd387b176b73d6ec709b8b2e9e7f357fe9886521c4916b653de87,discovered page; product classification pending
svendborg,Svendborg Brakes - 360° BRAKE SOLUTIONS,https://www.svendborg-brakes.com/services/,a2a2620396fd352acbe75051e1489a684332ac143a86232d79d959dea2a5ef6d,discovered page; product classification pending
svendborg,Svendborg Brakes - 360° BRAKE SOLUTIONS,https://www.svendborg-brakes.com/services/design/,6a07ba07962865ff8e18bb65d2c4662f0b37f5ea5f6bee1a21d095d99baa0356,discovered page; product classification pending
svendborg,Svendborg Brakes - 360° BRAKE SOLUTIONS,https://www.svendborg-brakes.com/services/products/,8e82ce27486de8fa1b0e796766b632b8d91214a2db34a70ad8861d08572f02a4,discovered page; product classification pending
svendborg,Svendborg Brakes - 360° BRAKE SOLUTIONS,https://www.svendborg-brakes.com/services/supply-chain/,7f136c5fcc2e2865578d22c4db8cf3bd0f3396fadd73e4539cec9d7a739a42da,discovered page; product classification pending
svendborg,Svendborg Brakes - 360° BRAKE SOLUTIONS,https://www.svendborg-brakes.com/services/aftermarket/,43886e71d35fa8ef0e9534d17798e7888362fcc2a62382468c6962c926f04f82,discovered page; product classification pending
svendborg,Svendborg Brakes - 360° BRAKE SOLUTIONS,https://www.svendborg-brakes.com/services/aftermarket/roadshow/,3709d1565ad8a86b41c7e62fdf992eb848fb7937d300e97e36f0c86a62b3e740,discovered page; product classification pending
svendborg,Svendborg Brakes - 360° BRAKE SOLUTIONS,https://www.svendborg-brakes.com/services/aftermarket/service-support/,ccd1aedc70fed7d097d07f99d4dc0d9a244a175d9f06a96f4ab760da5afe529a,discovered page; product classification pending
svendborg,Svendborg Brakes - 360° BRAKE SOLUTIONS,https://www.svendborg-brakes.com/services/aftermarket/genuine-parts/,5d98065539d4e0ff587ffaee94015e85d4b978605969538eed4088ce1af5a671,discovered page; product classification pending
svendborg,Svendborg Brakes - 360° BRAKE SOLUTIONS,https://www.svendborg-brakes.com/services/aftermarket/authentication/,c702a2fbd91d394b66e6e2687aee4c9bf7d54c9c81f6d8484eda2fac363fe368,discovered page; product classification pending
svendborg,Svendborg Brakes - 360° BRAKE SOLUTIONS,https://www.svendborg-brakes.com/services/aftermarket/service-tools/,337d918f82c82193cb9dfdc64fcea16a6401b5f18d552b91ed89b65d63402551,discovered page; product classification pending
svendborg,Svendborg Brakes - 360° BRAKE SOLUTIONS,https://www.svendborg-brakes.com/services/aftermarket/yaw-disc-resurfacing/,b2cbe0c75ba66d4ff2d75e828cdb987ba408e7947c200afc18bcf233da1b51d1,discovered page; product classification pending
svendborg,Svendborg Brakes - 360° BRAKE SOLUTIONS,https://www.svendborg-brakes.com/services/aftermarket/green-friction-material/,d193ab78ac3ddbbbc33394ac3cb3de04b21fb3c8ac911ac383351780f3a572e9,discovered page; product classification pending
svendborg,Svendborg Brakes - 360° BRAKE SOLUTIONS,https://www.svendborg-brakes.com/services/aftermarket/buy-online/,c788ad26b9b908a3d7fe263f796ab7d305dd5f546d1950d0bbc87c444abbffa8,discovered page; product classification pending
svendborg,Svendborg Brakes - 360° BRAKE SOLUTIONS,https://www.svendborg-brakes.com/services/aftermarket/service-support-app/,8eae9541378cba37ec44c2d52d8e797fac8bbdf22f95fb000407b654ecf1fd00,discovered page; product classification pending
svendborg,Svendborg Brakes - 360° BRAKE SOLUTIONS,https://www.svendborg-brakes.com/markets/,4b1e3d18d9175c6122cbe02cef097a3eb129c2223002b4a19a45bee10f234f4d,discovered page; product classification pending
svendborg,Svendborg Brakes - 360° BRAKE SOLUTIONS,https://www.svendborg-brakes.com/markets/wind/,1302261e4d3ef89af60d5abfa426bf422587b5919fe5dd94e6afad493ef49c07,discovered page; product classification pending
svendborg,Svendborg Brakes - 360° BRAKE SOLUTIONS,https://www.svendborg-brakes.com/markets/mining/,8de0db758de99d1ef14e230999332cdb83d863d0c4a80a7be794f119d435f2ea,discovered page; product classification pending
svendborg,Svendborg Brakes - 360° BRAKE SOLUTIONS,https://www.svendborg-brakes.com/markets/container-handling/,99c4899d7df4ae3827211c0cecc3d82873994b80bff847443c0ab9f8fc80c27f,discovered page; product classification pending
svendborg,Svendborg Brakes - 360° BRAKE SOLUTIONS,https://www.svendborg-brakes.com/markets/container-handling/brakes/,291c6996802a62bf5ba66251cb2640eab2ca41e1235082fbb6e78b417b73b975,discovered page; product classification pending
svendborg,Svendborg Brakes - 360° BRAKE SOLUTIONS,https://www.svendborg-brakes.com/markets/container-handling/hydraulic-power-units/,17577eeb7e9e5c84db627a837057ee330c39c5aa8c6d4cc4e4e76bfca3b1f679,discovered page; product classification pending
svendborg,Svendborg Brakes - 360° BRAKE SOLUTIONS,https://www.svendborg-brakes.com/markets/container-handling/controlled-braking/,f9c2f18f6af94a53a97ce54c676842d395e39c892c5dc0c4d84551d24202b723,discovered page; product classification pending
svendborg,Svendborg Brakes - 360° BRAKE SOLUTIONS,https://www.svendborg-brakes.com/markets/container-handling/monitoring/,aadd90baed519657244819d8c7322eec4af803c8c6b8abb24fd91a1fedd4d4da,discovered page; product classification pending
svendborg,Svendborg Brakes - 360° BRAKE SOLUTIONS,https://www.svendborg-brakes.com/markets/container-handling/braking-simulator/,66ebf11075e8d6cb7d859b5e48d2a0eab564329f45abb3130c75668d53deb9a5,discovered page; product classification pending
svendborg,Svendborg Brakes - 360° BRAKE SOLUTIONS,https://www.svendborg-brakes.com/markets/container-handling/barrel-couplings/,f647088a73fcd30f0980e0ae42f52c2c683f4a2dd2a27d0e71b35d56774bf035,discovered page; product classification pending
svendborg,Svendborg Brakes - 360° BRAKE SOLUTIONS,https://www.svendborg-brakes.com/markets/container-handling/discs-couplings/,bb86bd3f77cf8e7b22a1a9fa9302c68509489954d86e55fc29402eef86e404f4,discovered page; product classification pending
svendborg,Svendborg Brakes - 360° BRAKE SOLUTIONS,https://www.svendborg-brakes.com/markets/container-handling/buffers/,19f8c8cca02904dc4c1e88bcfb4ba7776a36c0702cfa7a6c1eccd722592363f9,discovered page; product classification pending
svendborg,Svendborg Brakes - 360° BRAKE SOLUTIONS,https://www.svendborg-brakes.com/markets/container-handling/limit-switches/,7796f9a439f793183d6b81f48a881c316137ba39a599bab5c4a30caeb1921a58,discovered page; product classification pending
svendborg,Svendborg Brakes - 360° BRAKE SOLUTIONS,https://www.svendborg-brakes.com/markets/container-handling/other-products/,abf4f6f73488b573e129bd9b174863663b2f69600bc4db486617762232f4950e,discovered page; product classification pending
svendborg,Svendborg Brakes - 360° BRAKE SOLUTIONS,https://www.svendborg-brakes.com/markets/container-handling/tailor-made-solutions/,a7247fe5377deb046f1f65d2297d218cdcbda191029281f430752e8ebd8465a8,discovered page; product classification pending
svendborg,Svendborg Brakes - 360° BRAKE SOLUTIONS,https://www.svendborg-brakes.com/markets/container-handling/aftermarket/,40d068bf274f510f274df0441c25e4b72af5d6ff3ccc140c059a7b9329666ac8,discovered page; product classification pending
svendborg,Svendborg Brakes - 360° BRAKE SOLUTIONS,https://www.svendborg-brakes.com/markets/oil-gas/,ce2cdaa9510bfb377886b02bbcdb37fa62d9b6bcdfcb58161ec70a0947b75653,discovered page; product classification pending
svendborg,Svendborg Brakes - 360° BRAKE SOLUTIONS,https://www.svendborg-brakes.com/markets/marine/,83964bbd4692fde035cd0c1f895eda02987d6421895f694b00132cd4bc68fbde,discovered page; product classification pending
svendborg,Svendborg Brakes - 360° BRAKE SOLUTIONS,https://www.svendborg-brakes.com/markets/hydro/,cc3155f7cac7e497c0831dbad3686471810157ebb84ab1ed9b904bc9ec59cc8d,discovered page; product classification pending
svendborg,Svendborg Brakes - 360° BRAKE SOLUTIONS,https://www.svendborg-brakes.com/markets/tidal/,c2e6927b7a19d727b913af2a7b31fa74c033965297ee1d5b35e289e57ac2d2ad,discovered page; product classification pending
svendborg,Svendborg Brakes - 360° BRAKE SOLUTIONS,https://www.svendborg-brakes.com/markets/other/,752421eb931ebafd2f6e8f347b8e51f25a7d3e0e2f3573d73de523ff326bdcab,discovered page; product classification pending
svendborg,Svendborg Brakes - 360° BRAKE SOLUTIONS,https://www.svendborg-brakes.com/products/hydraulic-brakes/,6d4aa977480748d22acc41647a0a2ecf7bd8db8c302bbc3aec52f497a995fbde,discovered page; product classification pending
svendborg,Svendborg Brakes - 360° BRAKE SOLUTIONS,https://www.svendborg-brakes.com/products/hydraulic-brakes/active-brakes/,43e07ac60bf929806f132ec34082364e1c581281a077ec533d76e7d231e1a7de,discovered page; product classification pending
svendborg,Svendborg Brakes - 360° BRAKE SOLUTIONS,https://www.svendborg-brakes.com/products/hydraulic-brakes/failsafe-brakes/,d6a891994272600942498359b35fac563726767d4a9d1f84c60212b7714de96f,discovered page; product classification pending
svendborg,Svendborg Brakes - 360° BRAKE SOLUTIONS,https://www.svendborg-brakes.com/products/hydraulic-power-units/,bd9a6afd3938194363d39db2fd2c48430f4c3030485e4fe904efa99ce96f4441,discovered page; product classification pending
svendborg,Svendborg Brakes - 360° BRAKE SOLUTIONS,https://www.svendborg-brakes.com/products/brake-pads/,e5dcea418630a13bdde4b92cb87d9adc81f073ec1d4f41298276da0294d019f9,discovered page; product classification pending
svendborg,Svendborg Brakes - 360° BRAKE SOLUTIONS,https://www.svendborg-brakes.com/products/brake-pads/brake-pads-organic/,98fac1db5108f0ee88578e8f1358d859d7353cd293fa6b8ba6e8901369387c15,discovered page; product classification pending
svendborg,Svendborg Brakes - 360° BRAKE SOLUTIONS,https://www.svendborg-brakes.com/products/brake-pads/brake-pads-sinter/,c617bcc09b7f2d8671dbc61b069f33b3a10bec509dd064d308167aaa1fbf7be0,discovered page; product classification pending
svendborg,Svendborg Brakes - 360° BRAKE SOLUTIONS,https://www.svendborg-brakes.com/products/brake-pads/brake-pads-green-solution/,0c654e90f01634c6244b1721fff880b31eb4b751ba74127504f72929339d5784,discovered page; product classification pending
svendborg,Svendborg Brakes - 360° BRAKE SOLUTIONS,https://www.svendborg-brakes.com/products/brake-pads/brake-pads-polymer/,dba89a0f6b98512fe3191042d3f76c28832cd5b096f221ce73bfe2f38d5e53f9,discovered page; product classification pending
svendborg,Svendborg Brakes - 360° BRAKE SOLUTIONS,https://www.svendborg-brakes.com/products/connectivity/,7d4028f88a6c51d58802a3f3682706d289982761ded29c9af366a951c3a9a433,discovered page; product classification pending
svendborg,Svendborg Brakes - 360° BRAKE SOLUTIONS,https://www.svendborg-brakes.com/products/connectivity/gateway/,ab42f19b31f324fe4864953cbc7d12c0624745b981939e07b2d1c993230432a0,discovered page; product classification pending
svendborg,Svendborg Brakes - 360° BRAKE SOLUTIONS,https://www.svendborg-brakes.com/products/connectivity/uccase/,923b879cb329bf419840be90588eff60a6d9dc3808862eeeba6af3c2be1c9169,discovered page; product classification pending
svendborg,Svendborg Brakes - 360° BRAKE SOLUTIONS,https://www.svendborg-brakes.com/products/connectivity/braking-controls/,d2db7b6fd901678b2c12930b6edc4f93e8c3a170fe7248374876c2aa6931d8c3,discovered page; product classification pending
svendborg,Svendborg Brakes - 360° BRAKE SOLUTIONS,https://www.svendborg-brakes.com/products/braking-controls/,2a372058ebe46c090d0d49e2d9c00c69003f2ecadf7fdcb91394167c0922c710,discovered page; product classification pending
svendborg,Svendborg Brakes - 360° BRAKE SOLUTIONS,https://www.svendborg-brakes.com/products/cooling-systems/,8407196e710fae250a30ad2056d4b97a6a50208da0d2625071148107e6f630cc,discovered page; product classification pending
svendborg,Svendborg Brakes - 360° BRAKE SOLUTIONS,https://www.svendborg-brakes.com/products/couplings/,19226fdd751909db15a06bc82c7f8ef9bcac72c68f589eaf90c9f91fd3982679,discovered page; product classification pending
svendborg,Svendborg Brakes - 360° BRAKE SOLUTIONS,https://www.svendborg-brakes.com/products/yaw-systems/,669c725243b79465d7f77683b9e0ae8c8fef04959fdf847f38b7a5bcb83ac747,discovered page; product classification pending
svendborg,Svendborg Brakes - 360° BRAKE SOLUTIONS,https://www.svendborg-brakes.com/products/thruster-brakes/,14e780a91e1c0a31816870eb07889437472f9734548fb9379b5b58de8b41f968,discovered page; product classification pending
svendborg,Svendborg Brakes - 360° BRAKE SOLUTIONS,https://www.svendborg-brakes.com/products/rotor-locks/,6eeba4976cd6e63b069faa6df26ece60c4369f0972ced2dda531dcc9a3b54c29,discovered page; product classification pending
svendborg,Svendborg Brakes - 360° BRAKE SOLUTIONS,https://www.svendborg-brakes.com/products/storm-brakes/,892279a71a7287cf0df2c342b8a937031eacb0a2599ee40e07cd19f55360e867,discovered page; product classification pending
svendborg,Svendborg Brakes - 360° BRAKE SOLUTIONS,https://www.svendborg-brakes.com/products/brake-discs/,d1da4a4cc34d183a4b6d55efc6397e5bc64efd8b7b5a88e99ce998073da3ab3d,discovered page; product classification pending
svendborg,Svendborg Brakes - 360° BRAKE SOLUTIONS,https://www.svendborg-brakes.com/products/service-tools/,91e4fa99c83c5cd44029021382b58416bcb6feb5d41d451c4747f33fea313064,discovered page; product classification pending
svendborg,Svendborg Brakes - 360° BRAKE SOLUTIONS,https://www.svendborg-brakes.com/products/service-tools/disc-resurfacing-tools/,6ea35979ca6ded71b46ab238431d75af7a2eb61bb2526757e52fc3ef4ed471c9,discovered page; product classification pending
svendborg,Svendborg Brakes - 360° BRAKE SOLUTIONS,https://www.svendborg-brakes.com/products/service-tools/lifting-tools/,b841ad39e837d1e997f07fb797479796c126bbdeba7f8306023311ff407a7db4,discovered page; product classification pending
svendborg,Svendborg Brakes - 360° BRAKE SOLUTIONS,https://www.svendborg-brakes.com/products/service-tools/yaw-noise-reduction/,16f3385d68998132ad8fd94afeb4f024396c94732f8c9aa76df17741b9457bcc,discovered page; product classification pending
svendborg,Svendborg Brakes - 360° BRAKE SOLUTIONS,https://www.svendborg-brakes.com/products/service-tools/piston-extractor/,b026fa3738b55e6665fe03d8f9b551ecdb3fd4aadc3949da89a2b90cf9237161,discovered page; product classification pending
svendborg,Svendborg Brakes - 360° BRAKE SOLUTIONS,https://www.svendborg-brakes.com/products/spare-parts/,6d945ed4d651e4b6a05113818e51390bb63663003a2265da9a2e26c596173086,discovered page; product classification pending
svendborg,Svendborg Brakes - 360° BRAKE SOLUTIONS,https://www.svendborg-brakes.com/company/,88f074aa329acd52414fd045367ef426c5d3f36c81f21c1898a7ddb59db9e2be,discovered page; product classification pending
svendborg,Svendborg Brakes - 360° BRAKE SOLUTIONS,https://www.svendborg-brakes.com/company/about-us/,e28f3117a33dffaf4ee047ddd643eea1cc28a86427c542d776cc3e67f573fa34,discovered page; product classification pending
svendborg,Svendborg Brakes - 360° BRAKE SOLUTIONS,https://www.svendborg-brakes.com/company/about-us/global-footprint/,6b11c24efa6a047033da8b29e962703bc783658726ab84822d63bed9bde31c99,discovered page; product classification pending
svendborg,Svendborg Brakes - 360° BRAKE SOLUTIONS,https://www.svendborg-brakes.com/company/about-us/safety/,8c1c877d2765d61f92406749aca710e3666a1329f5cd747cd2453dd40f75c652,discovered page; product classification pending
svendborg,Svendborg Brakes - 360° BRAKE SOLUTIONS,https://www.svendborg-brakes.com/company/about-us/corporate-social-responsibility/,18510959205299b3d441007d89da7c36f59be1ade7b824e30ae2cf2eeaa83298,discovered page; product classification pending
svendborg,Svendborg Brakes - 360° BRAKE SOLUTIONS,https://www.svendborg-brakes.com/company/about-us/certificates/,7ec855839e719a4bd4e1d025f8dc9c107fa1b46658fc3279d1a84404ce458771,discovered page; product classification pending
svendborg,Svendborg Brakes - 360° BRAKE SOLUTIONS,https://www.svendborg-brakes.com/company/resources/,2c8193cf3f3953652f813fb49f2bad7c9b40da7ce7c58d78e8f1cbba82da24a7,discovered page; product classification pending
svendborg,Svendborg Brakes - 360° BRAKE SOLUTIONS,https://www.svendborg-brakes.com/company/resources/case-studies/,7764db391483c285979dcc5c04a4a0c380e5367eb18455be02197440fe23170c,discovered page; product classification pending
svendborg,Svendborg Brakes - 360° BRAKE SOLUTIONS,https://www.svendborg-brakes.com/company/resources/film/,40a1d69a5ffe775ca02fc1ccd64e310d9a156e5716b8d9f073abb41e433811f9,discovered page; product classification pending
svendborg,Svendborg Brakes - 360° BRAKE SOLUTIONS,https://www.svendborg-brakes.com/company/resources/spotlights/,ddb9fe000fe8e318a297099eb06b9c19256fd6d6cbbc518122e9934e8bfbefbc,discovered page; product classification pending
svendborg,Svendborg Brakes - 360° BRAKE SOLUTIONS,https://www.svendborg-brakes.com/company/roadshow/,b5f78e8885729b5114a722e972e83decb43c656189eee3beca6ea021b4938b24,discovered page; product classification pending
twiflex,Catalogs | Twiflex Limited,https://www.altraliterature.com/brand/twiflex-limited/catalogs,419e0b210c805177ba73a9bbfffaf12fad13ef2a9870a7fb540fff9b5feb97ee,discovered page; product classification pending
twiflex,Certificates | Twiflex Limited,https://www.altraliterature.com/brand/twiflex-limited/certificates,847236daf0981d1f972e159dc42bd12d618d5bf959e6cfbbcd1c1479db4cd5cf,discovered page; product classification pending
twiflex,Brochures | Twiflex Limited,https://www.altraliterature.com/brand/twiflex-limited/brochures,451d0f8681421629a02b6dfd388fb5d2fff4c645e10b924053a58f5527867488,discovered page; product classification pending
twiflex,Success Stories | Twiflex Limited,https://www.altraliterature.com/brand/twiflex-limited/application-profiles,56175d687fb4f0e6c516fbe6d33342384a2f487be79bb215f211e4bcb03597b5,discovered page; product classification pending
twiflex,Innovation Spotlights | Twiflex Limited,https://www.altraliterature.com/brand/twiflex-limited/innovation-spotlights,57d25b9e4a7e552a49f6ce556a91b46f2816169b7750cd818f0b39ca61111c3a,discovered page; product classification pending
twiflex,Articles | Twiflex Limited,https://www.altraliterature.com/brand/twiflex-limited/articles,3e35cad80fac521e12a5021a35f1f12304c29381358b9807cc8c2d0a73a31576,discovered page; product classification pending
twiflex,Service Manuals | Twiflex Limited,https://www.altraliterature.com/brand/twiflex-limited/service-manuals,f1eb51bb34f26a3b685bb07449162a33e068f2861b5657694a058c0d909f6070,discovered page; product classification pending
twiflex,Industrial Brake Calipers |  TwiflexLiterature,https://www.altraliterature.com/brand/twiflex-limited/catalogs/p-1648-tf,057173fb7d929b6b1f50772d7b4d35e9d403bbccb9c178d97281c65aae0ff000,discovered page; product classification pending
